,gi,AccNum,Name,Topology,BaltimoreClass,Order,Family,Subfamily,Genera,Lineage
1840,472437218,NC_020870.1,Leuconostoc phage phiLN04,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1841,658607716,NC_024385.1,Leuconostoc phage phiLN12,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1842,658607762,NC_024386.1,Leuconostoc phage phiLN25,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1843,658607886,NC_024388.1,Leuconostoc phage phiLN34,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1844,658607305,NC_024380.1,Leuconostoc phage phiLN6B,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1845,658607934,NC_024389.1,Leuconostoc phage phiLNTR2,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1846,658607202,NC_024378.1,Leuconostoc phage phiLNTR3,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1847,423262466,NC_019549.1,Liberibacter phage SC1,circular,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
1848,423262507,NC_019550.1,Liberibacter phage SC2,circular,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
1849,166851938,NC_010305.1,Ligustrum necrotic ringspot virus,linear,4,Tymovirales,Betaflexiviridae,Quinvirinae,Carlavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Carlavirus."
1850,39163614,NC_005288.1,Lily mottle virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
1851,37674199,NC_005138.1,Lily symptomless virus,linear,4,Tymovirales,Betaflexiviridae,Quinvirinae,Carlavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Carlavirus."
1852,70980512,NC_007192.1,Lily virus X,linear,4,Tymovirales,Alphaflexiviridae,,Potexvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus."
1853,148828662,NC_009561.1,Lindernia anagallis yellow vein virus satellite DNA beta,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1854,148734560,NC_009550.1,Lindernia anagallis yellow vein virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
1855,29789895,NC_003291.2,Listeria phage 2389,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1856,157325422,NC_009815.1,Listeria phage A006,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1857,16798783,NC_003216.1,Listeria phage A118,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1858,157324960,NC_009810.1,Listeria phage A500,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1859,197322500,NC_009811.2,Listeria virus A511,linear,1,Caudovirales,Myoviridae,Spounavirinae,P100virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Spounavirinae; P100virus."
1860,157325217,NC_009812.1,Listeria phage B025,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1861,157325284,NC_009813.1,Listeria phage B054,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1862,658307532,NC_024364.1,Listeria phage List-36,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
1863,658307287,NC_024360.1,Listeria phage LMSP-25,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
1864,682123269,NC_024787.1,Listeria phage LMTA-148,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
1865,658311331,NC_024375.1,Listeria phage LP-026,circular,1,Caudovirales,Siphoviridae,,P70virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; P70virus."
1866,573007028,NC_021539.2,Listeria phage LP-030-2,linear,1,Caudovirales,Siphoviridae,,Psavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Psavirus."
1867,658607635,NC_024384.1,Listeria phage LP-030-3,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1868,572730610,NC_021787.2,Listeria phage LP-037,linear,1,Caudovirales,Siphoviridae,,P70virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; P70virus."
1869,658310567,NC_024359.1,Listeria phage LP-048,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
1870,658607439,NC_024383.1,Listeria phage LP-083-2,linear,1,Caudovirales,Myoviridae,Spounavirinae,P100virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Spounavirinae; P100virus."
1871,658607810,NC_024387.1,Listeria phage LP-101,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1872,526176488,NC_021785.1,Listeria phage LP-110,linear,1,Caudovirales,Siphoviridae,,P70virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; P70virus."
1873,658608099,NC_024392.1,Listeria phage LP-114,circular,1,Caudovirales,Siphoviridae,,P70virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; P70virus."
1874,573007037,NC_021781.2,Listeria phage LP-125,linear,1,Caudovirales,Myoviridae,Spounavirinae,P100virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Spounavirinae; P100virus."
1875,157325365,NC_009814.1,Listeria phage P35,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1876,207270774,NC_011308.1,Listeria phage P40,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1877,408905826,NC_018831.1,Listeria phage P70,linear,1,Caudovirales,Siphoviridae,,P70virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; P70virus."
1878,472437258,NC_020871.1,Listeria phage vB_LmoM_AG20,linear,1,Caudovirales,Myoviridae,Spounavirinae,Spo1virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Spounavirinae; Spo1virus; unclassified SPO1-like viruses."
1879,62362363,NC_006953.1,Listonella phage phiHSIC,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1880,9629708,NC_001836.1,Little cherry virus 1,linear,4,,Closteroviridae,,Velarivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Velarivirus."
1881,33620701,NC_005065.1,Little cherry virus 2,linear,4,,Closteroviridae,,Ampelovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Ampelovirus."
1882,672550884,NC_024684.1,Lizard adenovirus 2,linear,1,,Adenoviridae,,Atadenovirus," Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Atadenovirus."
1883,146334864,NC_003976.2,Ljungan virus,linear,4,Picornavirales,Picornaviridae,,Parechovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Parechovirus; unclassified Parechovirus."
1884,355469071,NC_016144.1,Lloviu cuevavirus,linear,5,Mononegavirales,Filoviridae,,Cuevavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Cuevavirus.
1885,472341379,NC_020853.1,Loktanella phage pCB2051-A,linear,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
1886,169803200,NC_010434.1,Lolium latent virus,linear,4,Tymovirales,Alphaflexiviridae,,Lolavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Lolavirus."
1887,700074539,NC_025340.1,Long Island tick rhabdovirus,linear,5,Mononegavirales,Rhabdoviridae,,, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; unclassified Rhabdoviridae.
1888,123205971,NC_007580.2,St. Louis encephalitis virus,linear,4,,Flaviviridae,,Flavivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; Japanese encephalitis virus group."
1889,9629456,NC_001809.1,Louping ill virus,linear,4,,Flaviviridae,,Flavivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; tick-borne encephalitis virus group."
1890,20522156,NC_003798.1,Lucerne transient streak virus satellite RNA,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded RNA satellites; Circular single stranded RNA satellites.
1891,449265360,NC_001696.2,Lucerne transient streak virus,linear,4,,,,Sobemovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sobemovirus."
1892,177807261,NC_010569.1,Ludwigia leaf distortion betasatellite,circular,8,,,,, [India:Amadalavalasa:Hibiscus:2007] Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1893,71658841,NC_007212.1,Ludwigia yellow vein virus-associated DNA beta,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1894,77734835,NC_007210.2,Ludwigia yellow vein virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
1895,658307812,NC_024373.1,Luffa puckering and leaf distortion-associated betasatellite,circular,8,,,,, [India:Gurdaspur:Okra:2013] Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1896,15011550,NC_003027.1,Lumpy skin disease virus NI-2490,linear,1,,Poxviridae,Chordopoxvirinae,Capripoxvirus," Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Capripoxvirus."
1897,319774833,NC_014898.1,Lupine mosaic virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus; unclassified Potyvirus."
1898,667699606,NC_024497.1,Lymantria dispar iflavirus 1,linear,4,Picornavirales,Iflaviridae,,Iflavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Iflaviridae; Iflavirus."
1899,9630966,NC_001973.1,Lymantria dispar multiple nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
1900,292397674,NC_013953.1,Lymantria xylina MNPV,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus; unclassified Alphabaculovirus."
1901,48843719,NC_005902.1,Lymphocystis disease virus - isolate China,linear,1,,Iridoviridae,Alphairidovirinae,Lymphocystivirus," Viruses; dsDNA viruses, no RNA stage; Iridoviridae; Alphairidovirinae; Lymphocystivirus; unclassified Lymphocystivirus."
1902,9695413,NC_001824.1,Lymphocystis disease virus 1,linear,1,,Iridoviridae,Alphairidovirinae,Lymphocystivirus," Viruses; dsDNA viruses, no RNA stage; Iridoviridae; Alphairidovirinae; Lymphocystivirus."
1903,701219433,NC_025408.1,Lyssavirus Ozernoe,linear,5,Mononegavirales,Rhabdoviridae,,Lyssavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus.
1904,338209357,NC_015691.1,Macaca fascicularis papillomavirus 2,circular,1,,Papillomaviridae,,Betapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Betapapillomavirus."
1905,430025782,NC_019851.1,Macaca fascicularis polyomavirus 1,circular,1,,Polyomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae."
1906,30984428,NC_004812.1,Macacine alphaherpesvirus 1,linear,1,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Simplexvirus."
1907,51556461,NC_006150.1,Macacine betaherpesvirus 3,linear,1,Herpesvirales,Herpesviridae,Betaherpesvirinae,Cytomegalovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Betaherpesvirinae; Cytomegalovirus."
1908,51518014,NC_006146.1,Macacine gammaherpesvirus 4,circular,1,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Lymphocryptovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Lymphocryptovirus."
1909,18653809,NC_003401.1,Macacine gammaherpesvirus 5,linear,1,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Rhadinovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Rhadinovirus."
1910,189909151,NC_010819.1,Macaque simian foamy virus,linear,7,,Retroviridae,Spumaretrovirinae,Spumavirus, Viruses; Retro-transcribing viruses; Retroviridae; Spumaretrovirinae; Spumavirus.
1911,1128689873,NC_018570.2,Macrobrachium rosenbergii Taihu virus,linear,4,Picornavirales,Dicistroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Dicistroviridae; unclassified Dicistroviridae."
1912,723633150,NC_025674.1,Macrophomina phaseolina tobamo-like virus,linear,4,,Virgaviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Virgaviridae; unclassified Virgaviridae."
1913,992073334,NC_029132.1,Macropodid alphaherpesvirus 1,linear,1,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Simplexvirus."
1914,22128611,NC_004099.1,Macroptilium yellow mosaic Florida virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
1915,380877206,NC_016999.1,Macroptilium yellow spot virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
1916,380877212,NC_017000.1,Macroptilium yellow vein virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
1917,746815419,NC_026137.1,Magnaporthe oryzae RNA virus,linear,-1,,,,, Viruses; unclassified viruses.
1918,54193767,NC_006367.1,Magnaporthe oryzae virus 1,linear,3,,Totiviridae,,Victorivirus, Viruses; dsRNA viruses; Totiviridae; Victorivirus.
1919,164597960,NC_010246.1,Magnaporthe oryzae virus 2,linear,3,,Totiviridae,,Victorivirus, Viruses; dsRNA viruses; Totiviridae; Victorivirus.
1920,383080765,NC_016993.1,Magpie-robin coronavirus HKU18,linear,4,Nidovirales,Coronaviridae,Coronavirinae,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; unclassified Deltacoronavirus."
1921,20162543,NC_003626.1,Maize chlorotic dwarf virus,linear,4,Picornavirales,Secoviridae,,Waikavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Secoviridae; Waikavirus."
1922,20162536,NC_003627.1,Maize chlorotic mottle virus,linear,4,,Tombusviridae,,Machlomovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Machlomovirus."
1923,18490052,NC_003377.1,Maize dwarf mosaic virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
1924,50234098,NC_005974.1,Maize fine streak nucleorhabdovirus,linear,5,Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Nucleorhabdovirus.
1925,50234106,NC_005975.1,Maize mosaic nucleorhabdovirus,linear,5,Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Nucleorhabdovirus.
1926,85677467,NC_007729.1,Maize necrotic streak virus,linear,4,,Tombusviridae,,Zeavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Zeavirus."
1927,14141972,NC_002786.1,Maize rayado fino virus,linear,4,Tymovirales,Tymoviridae,,Marafivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Marafivirus."
1928,387600895,NC_017917.1,Maize streak Reunion virus,circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus.
1929,875783838,NC_001346.2,Maize streak virus - A[Ama],circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus.
1930,20177431,NC_003631.1,Satellite maize white line mosaic virus,linear,-1,,,,Aumaivirus, Viruses; Virus families not assigned to an order; Aumaivirus.
1931,148717968,NC_009533.1,Maize white line mosaic virus,linear,4,,Tombusviridae,,Aureusvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Aureusvirus."
1932,512721874,NC_021484.1,Maize yellow dwarf virus-RMV,linear,4,,Luteoviridae,,Polerovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Luteoviridae; Polerovirus."
1933,167583553,NC_010328.1,Malachra yellow vein mosaic virus-associated satellite DNA beta,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1934,701219366,NC_025400.1,Malakal virus,linear,5,Mononegavirales,Rhabdoviridae,,Ephemerovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Ephemerovirus; unclassified Ephemerovirus.
1935,700074923,NC_025364.1,Malpais Spring vesiculovirus,linear,5,Mononegavirales,Rhabdoviridae,,Vesiculovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Vesiculovirus.
1936,84663872,NC_007711.1,Malvastrum leaf curl betasatellite,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1937,607064679,NC_023896.1,Malvastrum leaf curl Guangdong betasatellite,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1938,113972271,NC_008316.1,Malvastrum leaf curl Guangdong virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
1939,529217045,NC_021929.1,Malvastrum leaf curl Philippines betasatellite,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1940,506614352,NC_021245.1,Malvastrum leaf curl Philippines virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
1941,85662375,NC_007725.1,Malvastrum leaf curl virus-associated defective DNA beta,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1942,85667892,NC_007724.1,Malvastrum leaf curl virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
1943,318056034,NC_014907.1,Malvastrum yellow mosaic Cameroon alphasatellite,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded DNA satellites; Alphasatellites; Begomovirus-associated alphasatellites.
1944,117530598,NC_008561.1,Malvastrum yellow mosaic alphasatellite,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded DNA satellites; Alphasatellites; Begomovirus-associated alphasatellites.
1945,117530853,NC_008560.1,Malvastrum yellow mosaic virus satellite DNA beta,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
1946,117530755,NC_008559.1,Malvastrum yellow mosaic virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
1947,233799733,NC_012665.1,Malvastrum yellow vein Baoshan virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
1948,803431972,NC_026763.1,Malvastrum yellow vein Cambodia virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
